boosts,damageDealt,DBNOs,kills,killStreaks,longestKill,walkDistance,weaponsAcquired
5,548.4,0,6,1,208.4,2816.0,6
5,820.7,6,10,2,277.9,3417.0,3
2,773.6,5,5,1,168.8,2716.0,2
4,739.2,5,5,2,143.0,1632.0,8
3,574.3,4,7,1,144.4,3442.0,7
5,1515.0,0,12,1,291.8,2866.0,3
10,1383.0,10,10,4,198.6,1445.0,11
2,735.7,7,8,2,184.1,2445.0,6
2,781.1,6,8,3,221.7,3707.0,4
6,836.9,2,5,2,129.5,3585.0,5
2,822.4,6,10,3,321.3,3677.0,6
9,640.1,4,5,2,217.8,3866.0,7
3,678.3,4,6,3,555.6,3390.0,8
3,762.2,5,6,2,376.1,3296.0,6
7,1239.0,9,12,3,192.0,2274.0,4
6,902.7,0,9,2,290.3,2031.0,8
1,849.8,8,7,3,19.69,394.8,3
6,493.4,2,5,2,150.3,5004.0,6
6,602.6,0,6,1,91.01,2864.0,4
8,514.7,4,7,2,228.4,2689.0,5
4,989.5,0,11,2,90.91,2615.0,6
8,478.9,4,6,2,40.43,2595.0,5
12,1177.0,7,10,3,413.1,3114.0,4
4,786.5,6,5,3,23.42,2826.0,7
6,875.9,6,8,3,52.99,4682.0,8
4,753.5,0,8,1,98.84,1324.0,5
3,879.0,5,8,2,158.6,3247.0,4
4,699.7,3,7,2,198.0,4148.0,5
5,516.5,7,5,2,121.1,3926.0,4
8,963.3,0,9,2,158.5,2164.0,7
3,346.5,3,6,3,34.92,3000.0,5
9,1042.0,0,11,3,27.8,2839.0,6
4,766.7,0,7,1,111.5,1460.0,7
5,503.0,3,6,2,81.75,3237.0,4
6,1066.0,5,10,4,158.4,3144.0,6
4,777.6,2,8,2,155.6,4974.0,5
3,909.4,2,8,2,181.2,3625.0,2
4,929.7,0,10,2,203.2,4220.0,7
7,552.9,4,7,2,160.5,3515.0,5
6,1040.0,5,11,2,328.9,2903.0,2
3,790.0,5,10,2,33.01,2719.0,8
5,678.5,5,7,2,152.3,3243.0,7
2,1026.0,0,9,1,146.7,1902.0,6
2,756.1,7,6,3,189.4,3437.0,7
3,666.8,3,6,2,154.8,1576.0,6
8,920.9,5,9,2,61.94,3804.0,10
5,837.7,6,10,2,94.11,2572.0,8
5,975.1,6,8,2,55.58,1743.0,8
7,1143.0,5,12,2,374.6,4831.0,8
7,866.7,4,7,2,155.1,2685.0,3
6,821.7,4,9,2,33.41,1688.0,6
6,633.3,4,7,2,49.35,2834.0,4
6,808.1,0,8,2,260.1,2433.0,4
4,713.9,2,7,2,226.2,4960.0,6
3,1116.0,8,12,4,100.0,3362.0,6
4,944.4,6,9,3,113.7,2433.0,8
0,870.3,7,10,2,167.9,2071.0,4
6,407.9,3,6,2,27.92,1880.0,5
4,1026.0,3,10,2,108.1,2002.0,8
5,892.9,7,6,2,84.71,1505.0,6
4,560.2,0,6,1,186.7,3078.0,4
6,778.8,7,10,3,102.7,2850.0,5
8,856.1,5,10,2,100.0,2291.0,10
5,771.9,4,7,2,100.0,1397.0,5
6,1071.0,9,11,2,469.3,3020.0,5
2,840.8,6,8,3,72.0,3576.0,4
7,1017.0,6,9,3,26.02,2584.0,9
2,470.8,4,6,1,111.6,2611.0,4
3,1224.0,8,7,3,210.6,2474.0,3
6,1860.0,7,16,2,262.4,2622.0,9
5,1011.0,4,9,2,136.0,1663.0,5
7,862.1,0,9,2,83.87,1879.0,4
6,961.4,7,10,2,178.7,2836.0,6
5,811.5,0,6,1,185.2,3350.0,6
5,588.7,3,5,2,158.9,4005.0,4
3,494.0,3,6,2,65.64,1724.0,11
4,845.3,5,8,2,93.2,3191.0,5
6,1175.0,8,7,3,191.4,3357.0,7
11,852.8,4,10,2,174.6,2924.0,6
3,928.3,6,9,2,228.6,1499.0,4
3,838.8,6,9,2,153.3,2420.0,6
4,828.1,0,9,2,159.6,5210.0,7
6,690.2,4,7,2,127.2,3271.0,5
5,720.6,0,9,2,120.8,1049.0,6
2,471.3,5,7,2,191.8,2942.0,9
3,1201.0,9,13,3,361.2,3047.0,12
4,1812.0,15,18,3,284.6,3461.0,4
6,600.6,0,6,1,39.06,1676.0,7
5,885.5,5,7,2,73.62,2367.0,8
7,879.7,6,10,3,50.05,2707.0,4
7,695.6,5,8,3,117.8,2781.0,5
2,1196.0,5,12,4,212.9,2793.0,4
5,659.9,2,7,2,71.35,2531.0,4
2,665.2,2,6,2,45.27,1867.0,7
7,675.8,0,7,1,60.53,2504.0,10
3,574.1,1,4,2,159.6,3208.0,4
6,546.9,3,7,2,116.2,3815.0,5
4,1162.0,0,11,2,172.7,2286.0,5
6,452.0,2,5,2,114.7,3155.0,6
4,941.7,0,9,3,338.9,2764.0,6
7,1290.0,6,12,5,96.25,2676.0,4
2,667.2,2,6,1,263.3,3350.0,5
6,1410.0,0,12,1,273.8,3294.0,6
2,547.5,5,6,3,154.5,2744.0,5
3,855.1,3,6,2,198.5,2674.0,8
2,447.5,3,5,2,46.85,2135.0,6
5,1185.0,7,11,2,248.4,2789.0,5
6,964.8,9,9,3,79.19,3230.0,5
7,459.6,1,6,2,44.71,2184.0,3
4,685.3,3,6,1,173.2,4215.0,6
5,464.6,2,4,2,100.4,3178.0,4
5,585.5,4,5,2,39.56,3544.0,4
5,1093.0,11,12,4,96.6,3508.0,4
6,1254.0,8,13,3,104.5,2351.0,6
3,777.0,6,7,2,45.37,3207.0,4
3,719.4,7,7,2,187.7,4206.0,8
1,940.9,4,9,2,217.3,3637.0,5
4,658.0,6,7,2,137.6,3053.0,5
4,792.4,6,8,2,286.1,2915.0,10
6,1368.0,11,15,3,149.2,2484.0,5
4,913.4,5,7,2,235.3,2725.0,7
2,843.1,5,7,3,71.99,1812.0,4
2,810.1,6,6,2,224.5,1120.0,10
6,1196.0,0,12,1,35.43,2588.0,6
3,695.5,5,7,2,127.6,3578.0,5
10,506.4,3,7,2,185.3,3383.0,9
6,948.1,5,9,2,165.6,3692.0,7
2,644.7,5,8,2,234.7,4987.0,3
11,586.5,1,5,2,114.4,2957.0,5
3,862.6,4,8,2,153.3,3261.0,6
2,773.6,3,6,2,152.8,2258.0,2
6,1059.0,9,9,3,217.0,3768.0,8
3,770.5,4,8,2,74.24,1933.0,5
10,1172.0,0,11,1,62.71,2320.0,6
10,1402.0,8,12,3,110.3,2000.0,7
8,735.3,3,8,2,129.4,2973.0,3
2,332.9,3,7,2,85.97,2564.0,5
5,1002.0,7,8,3,51.36,2236.0,7
5,829.7,5,8,3,84.73,3465.0,6
1,779.8,5,7,2,25.17,1487.0,3
8,986.8,4,10,2,292.2,3040.0,4
7,697.4,0,6,1,83.42,1874.0,5
9,673.0,0,7,2,81.33,2818.0,4
5,580.8,6,7,2,123.5,2455.0,3
9,703.1,3,8,2,75.27,3263.0,6
3,1650.0,13,10,2,394.0,5791.0,7
8,672.5,4,8,2,112.3,3090.0,3
6,827.1,4,6,2,95.46,3736.0,6
6,594.2,0,8,1,165.7,1610.0,4
0,766.6,5,9,4,80.0,889.7,12
8,1288.0,4,13,2,300.7,2907.0,4
2,818.0,3,6,2,154.3,3422.0,8
6,844.6,5,6,2,106.5,3916.0,5
5,785.9,2,7,1,293.6,3633.0,3
2,805.9,5,7,3,66.41,3225.0,3
8,1053.0,4,8,2,94.25,2703.0,5
7,732.3,0,7,1,56.04,2911.0,7
4,687.0,4,7,1,194.9,2992.0,11
10,1150.0,5,12,2,67.39,4139.0,4
4,1159.0,10,9,1,138.9,2977.0,3
3,487.9,3,6,2,25.06,2384.0,6
4,555.5,4,5,2,26.31,3431.0,6
5,815.0,5,7,2,135.3,2295.0,3
6,1133.0,8,12,4,207.9,2585.0,4
5,713.1,7,7,2,252.7,3947.0,5
4,930.1,6,6,2,67.68,1277.0,3
6,1518.0,0,14,1,246.1,3352.0,8
8,943.3,5,7,2,135.6,3030.0,4
0,395.5,6,8,3,32.81,1720.0,3
7,959.2,5,9,2,67.46,2930.0,5
1,766.1,4,8,2,73.99,1461.0,7
6,392.5,4,6,1,100.1,3864.0,3
3,788.9,0,7,1,339.3,3728.0,3
7,1199.0,0,9,1,40.27,2083.0,9
4,1102.0,7,12,2,122.7,2952.0,4
6,728.9,4,5,2,213.2,1527.0,9
4,418.2,3,5,2,24.59,1019.0,3
6,804.0,0,8,2,74.78,4030.0,4
4,970.5,4,9,3,75.38,2148.0,5
3,830.6,4,9,2,265.3,3094.0,6
8,690.2,0,6,1,234.6,2289.0,3
4,1045.0,7,8,2,99.49,3285.0,3
7,1280.0,6,11,2,241.0,2470.0,8
5,608.0,2,5,2,22.58,3442.0,2
2,815.3,6,8,2,302.3,3967.0,4
2,573.6,2,7,2,115.7,3987.0,8
6,570.9,0,8,1,73.71,2319.0,5
2,626.9,2,6,2,149.1,2342.0,6
2,842.9,0,10,2,353.2,2887.0,5
5,647.6,3,8,2,235.6,2262.0,10
2,584.7,3,6,2,10.52,457.4,5
2,279.8,2,6,3,38.86,2127.0,12
6,600.1,3,7,2,104.6,1764.0,5
3,721.9,4,6,2,151.5,2386.0,5
0,757.0,5,7,2,347.9,3549.0,6
4,473.6,2,7,2,212.3,3063.0,10
7,876.6,4,9,2,94.25,3504.0,6
5,698.8,4,6,2,109.4,2783.0,5
5,568.7,5,7,2,52.92,2444.0,6
4,644.2,5,7,2,54.95,2511.0,3
7,950.2,5,9,3,240.7,3444.0,6
7,1667.0,10,11,2,266.7,2905.0,8
4,722.9,5,7,1,47.67,3408.0,4
6,868.5,7,9,2,177.4,2164.0,3
6,663.1,3,5,1,38.75,4330.0,5
3,500.0,4,6,2,35.26,940.0,6
5,657.9,4,8,2,36.78,4062.0,8
8,663.5,0,6,1,57.52,3541.0,6
7,764.6,3,8,2,56.24,3492.0,6
5,719.4,5,7,1,310.9,2353.0,3
7,1753.0,10,16,2,142.0,3626.0,4
3,828.1,6,8,4,108.4,2847.0,5
6,561.0,0,6,1,114.7,2751.0,5
1,778.6,3,7,3,54.03,3660.0,3
4,1339.0,7,10,2,306.2,3033.0,6
4,969.8,5,9,2,73.45,3829.0,5
6,1196.0,3,8,2,265.5,1733.0,7
4,745.4,6,8,3,52.28,3410.0,9
4,985.1,6,9,2,100.1,3781.0,4
4,974.2,6,8,2,347.1,3061.0,7
5,845.1,0,9,1,77.24,2757.0,3
7,719.3,3,7,2,168.3,1247.0,2
4,1369.0,11,14,3,197.6,3928.0,4
2,538.1,3,6,3,39.66,1593.0,6
4,882.1,6,7,2,164.9,1956.0,5
5,1017.0,7,10,3,144.3,3202.0,4
2,473.4,3,6,2,342.7,1828.0,5
2,883.5,8,7,2,215.2,5055.0,7
4,540.1,3,5,3,124.5,3192.0,4
3,711.0,5,8,2,187.9,2268.0,4
2,423.5,2,5,1,256.9,2574.0,11
2,797.9,4,8,3,66.2,1930.0,6
5,1352.0,4,9,2,430.9,3431.0,3
7,763.0,5,10,2,97.13,2837.0,6
2,590.1,5,7,3,134.8,4350.0,8
3,885.9,8,10,2,92.83,3079.0,6
3,993.1,7,10,3,114.1,2584.0,4
3,953.0,4,11,2,537.5,3453.0,6
7,1746.0,12,15,3,417.8,2749.0,12
8,971.8,6,8,2,307.2,1985.0,9
10,416.7,4,6,4,81.76,2665.0,7
7,987.6,10,10,3,370.6,2954.0,3
4,775.4,5,7,2,207.6,4646.0,9
4,513.2,3,7,2,89.44,3387.0,5
4,1059.0,6,13,2,104.4,3718.0,3
3,498.1,2,6,3,79.99,3641.0,3
8,627.0,5,6,4,27.21,3854.0,4
9,1225.0,5,12,2,183.5,3160.0,3
4,680.8,5,7,2,95.76,1351.0,4
4,795.9,4,6,1,260.1,3191.0,8
10,816.8,0,8,1,66.88,3067.0,7
2,435.3,5,6,3,34.18,2057.0,8
5,684.3,3,8,2,60.06,3433.0,4
6,517.8,2,6,2,98.32,3687.0,4
7,313.3,4,6,2,154.0,2850.0,7
1,400.0,1,4,2,18.1,2299.0,6
4,609.5,6,8,3,90.06,3033.0,3
5,770.1,6,6,1,79.2,2789.0,3
6,1771.0,9,17,2,233.2,2923.0,9
3,609.9,3,7,2,78.92,3869.0,8
4,359.0,4,6,3,160.5,4069.0,8
5,1369.0,5,9,2,185.9,3541.0,6
2,519.9,2,5,2,51.36,3085.0,4
5,380.5,4,4,2,79.89,3601.0,4
4,953.4,3,8,2,88.65,2316.0,5
6,386.0,2,6,1,272.4,3472.0,3
7,768.8,0,8,1,110.7,4404.0,8
3,746.4,5,6,2,116.3,2680.0,6
5,876.0,4,6,2,236.9,4100.0,4
3,791.8,8,10,2,88.35,1450.0,2
10,854.9,0,8,2,242.7,2337.0,5
1,271.4,2,5,2,20.26,2180.0,5
9,786.9,0,6,1,240.1,3324.0,5
3,1140.0,0,12,2,94.82,2302.0,4
3,771.3,8,9,2,269.6,3420.0,5
4,590.1,2,6,2,188.9,1434.0,6
5,590.9,4,6,2,150.5,2009.0,6
4,449.0,4,6,3,42.64,3151.0,6
6,739.6,0,7,1,182.1,3823.0,5
7,1544.0,9,11,2,292.0,3590.0,4
6,564.9,4,6,2,89.5,4556.0,5
6,613.2,4,7,2,30.21,2828.0,5
4,1343.0,12,10,3,60.82,1538.0,9
3,1053.0,6,11,2,70.43,2999.0,5
6,699.0,6,8,3,300.7,2889.0,5
2,1015.0,9,10,2,199.6,3401.0,4
1,465.1,4,6,2,188.9,2726.0,3
1,535.8,4,5,3,17.15,2590.0,5
7,632.3,2,7,2,95.89,2158.0,6
4,956.0,6,10,2,105.3,3812.0,4
4,500.6,2,6,2,102.3,2994.0,3
4,610.5,6,7,2,49.4,2037.0,6
4,742.3,6,7,2,117.8,2707.0,5
11,1175.0,0,13,2,183.7,4160.0,6
3,644.9,5,7,3,133.1,2582.0,3
3,693.2,4,7,2,227.7,3304.0,5
7,776.3,4,8,2,122.9,2449.0,5
5,2255.0,12,17,3,128.9,2656.0,7
8,853.9,0,8,1,64.52,4147.0,5
1,989.3,6,7,3,386.3,4634.0,5
10,807.6,0,8,1,94.71,3518.0,4
6,853.3,8,9,3,79.91,3757.0,7
5,651.9,0,7,2,79.17,2621.0,9
3,394.1,2,5,1,71.51,3466.0,6
2,517.1,5,7,3,43.86,2703.0,8
2,524.0,3,7,2,92.49,2472.0,4
9,785.8,0,9,1,162.1,3126.0,6
6,963.4,5,11,2,83.64,3262.0,11
1,695.6,5,7,2,11.33,1943.0,7
4,1219.0,9,14,3,167.9,3094.0,8
5,715.4,3,7,2,69.54,2969.0,6
4,797.4,8,8,2,97.74,3573.0,6
6,1059.0,5,7,2,74.36,1855.0,5
7,897.0,0,7,2,184.4,2776.0,12
5,680.8,5,8,2,153.5,2793.0,5
6,808.3,10,9,2,104.6,2588.0,3
7,350.8,2,5,2,44.34,2901.0,4
5,759.2,8,10,2,65.7,3032.0,7
5,480.1,4,7,2,110.6,3834.0,4
4,608.9,5,8,3,33.27,3582.0,5
3,1232.0,6,11,2,201.5,3186.0,6
3,764.1,8,9,4,71.9,2899.0,5
9,1137.0,8,10,3,23.9,4931.0,7
8,742.1,6,6,1,147.5,2828.0,5
0,414.0,2,5,2,101.0,2553.0,9
9,538.5,0,5,1,53.82,1715.0,6
9,812.2,0,9,1,63.68,3556.0,3
5,693.0,5,7,2,97.51,2260.0,3
4,618.6,3,7,3,257.5,2836.0,9
6,724.8,3,7,2,57.94,2813.0,5
4,855.1,8,7,3,191.2,2594.0,7
6,779.4,0,7,1,198.0,1677.0,7
4,549.9,0,6,1,65.33,2570.0,8
4,758.5,2,7,2,358.2,1921.0,5
4,1157.0,8,10,2,145.8,3667.0,8
4,420.0,2,7,1,395.4,3135.0,6
5,812.4,5,8,2,69.75,2565.0,5
3,926.9,6,9,2,73.96,1786.0,8
2,1035.0,4,9,2,33.04,3230.0,6
3,807.1,6,8,2,231.3,2395.0,10
5,746.3,3,7,2,273.4,3579.0,7
4,808.1,4,7,2,55.78,3198.0,4
6,1165.0,8,11,3,137.8,3301.0,9
4,506.5,3,5,2,205.9,2488.0,3
5,901.1,7,10,4,74.05,3081.0,6
4,953.0,0,9,1,47.63,2684.0,6
6,964.8,6,8,2,110.0,2696.0,6
6,1003.0,8,11,3,89.23,4045.0,4
10,862.5,5,8,2,82.96,3774.0,6
3,485.4,5,6,2,59.67,2700.0,8
11,813.0,0,9,1,160.6,4109.0,6
6,945.9,5,7,2,107.4,3052.0,6
2,874.5,7,9,3,127.9,3193.0,3
3,753.5,8,8,3,134.0,3745.0,5
3,701.4,5,7,3,153.1,2914.0,7
10,1196.0,6,9,2,425.0,3967.0,4
5,537.8,3,7,2,153.6,3739.0,6
3,975.6,6,9,3,155.4,2814.0,5
5,623.7,5,5,3,57.81,2594.0,7
8,1319.0,6,15,2,169.2,3428.0,3
10,632.9,0,6,1,110.7,2415.0,13
1,752.1,5,7,3,209.8,1360.0,7
5,813.4,6,8,2,60.61,2704.0,7
6,1011.0,4,8,2,58.17,3266.0,4
6,1121.0,6,10,2,127.8,3123.0,8
0,485.7,5,6,3,28.91,313.5,2
6,662.7,2,7,2,121.1,2851.0,6
8,681.7,3,6,2,54.82,4234.0,7
10,732.6,0,7,1,170.9,3117.0,3
2,713.7,7,8,2,187.4,3155.0,2
1,740.4,7,7,2,91.77,2803.0,4
4,867.0,5,8,2,186.1,4376.0,5
4,799.0,6,8,2,152.3,3323.0,5
7,1173.0,4,10,2,186.2,3489.0,4
7,483.7,1,6,2,62.86,3445.0,5
4,946.1,4,7,2,49.88,1089.0,4
6,2077.0,12,15,3,396.0,3176.0,7
2,665.4,2,6,2,108.8,3208.0,2
0,428.1,5,5,1,145.9,2817.0,10
7,665.9,3,6,2,220.4,3809.0,6
8,790.8,6,10,2,101.9,3441.0,3
4,750.6,5,8,2,66.88,3054.0,4
4,641.0,4,6,2,66.63,2980.0,7
4,758.6,3,8,2,159.4,4015.0,5
3,625.7,7,9,2,145.6,2926.0,7
4,693.7,3,8,2,114.8,2548.0,6
3,629.6,2,6,2,16.49,2405.0,7
4,956.4,6,9,3,82.2,2111.0,5
2,641.5,6,5,3,40.82,4392.0,4
4,402.0,4,6,3,42.87,3248.0,8
5,560.5,3,5,1,218.0,3425.0,5
8,710.1,4,6,2,187.1,2970.0,10
7,575.2,3,6,2,92.01,4932.0,7
3,220.5,3,5,2,116.1,2996.0,5
2,615.2,5,6,2,144.1,3072.0,6
3,1094.0,0,11,2,256.3,3344.0,4
0,643.5,5,7,3,33.28,1586.0,2
1,741.0,5,6,3,33.86,375.4,5
5,1190.0,10,12,2,279.0,3913.0,11
0,510.8,5,6,2,23.07,255.6,5
3,873.1,6,8,2,27.02,1788.0,8
5,708.9,4,8,3,116.0,3215.0,5
2,542.2,4,6,3,92.04,3386.0,8
11,612.8,0,5,1,144.6,2001.0,2
3,803.4,5,9,4,120.1,3304.0,6
6,514.3,2,6,2,119.1,3234.0,5
3,606.6,5,9,2,328.5,3188.0,3
6,899.4,8,9,2,81.3,4173.0,4
4,563.8,0,5,1,146.0,2908.0,7
6,554.3,6,9,3,72.86,2941.0,4
2,890.1,0,6,1,517.2,2093.0,10
5,965.6,5,13,2,174.7,2441.0,6
4,515.0,3,6,2,205.6,2341.0,12
6,523.7,3,7,2,40.64,2411.0,6
6,582.1,4,7,2,204.4,3432.0,7
6,741.5,6,8,3,170.7,3565.0,4
4,1017.0,10,7,2,39.3,609.8,10
3,649.4,3,7,2,119.4,2905.0,7
5,983.4,4,8,2,82.86,3324.0,5
5,1090.0,7,10,2,87.78,2226.0,6
2,977.4,4,6,2,366.3,2869.0,6
1,218.7,3,2,1,5.561,194.7,2
6,486.2,4,6,2,41.96,3313.0,3
5,550.5,4,5,1,375.0,2837.0,6
1,746.4,5,8,2,162.5,1807.0,5
4,633.7,0,6,1,91.3,2724.0,4
3,475.2,5,7,2,158.4,3894.0,6
7,554.0,4,6,2,166.5,2889.0,8
2,635.9,4,8,3,346.7,2596.0,5
4,582.0,0,6,1,37.93,1870.0,6
7,2554.0,19,14,2,204.6,2859.0,3
4,686.1,6,7,2,78.37,3502.0,3
7,768.8,4,7,2,19.14,2926.0,5
2,463.4,1,4,2,81.53,3496.0,4
5,908.3,6,9,3,54.88,2792.0,8
3,673.3,4,9,2,123.1,2600.0,5
6,844.2,5,7,3,169.3,2949.0,5
5,445.2,6,7,2,53.54,2116.0,6
7,1245.0,4,12,2,81.2,2792.0,6
7,1058.0,7,9,2,45.41,2887.0,6
5,343.5,3,5,1,40.93,3170.0,4
5,1146.0,8,12,2,122.6,1554.0,3
2,669.1,4,7,2,93.94,3353.0,5
1,326.0,2,5,2,32.39,1780.0,9
7,1444.0,7,7,1,355.6,5574.0,4
8,670.3,6,6,2,119.8,2294.0,5
4,959.2,0,8,1,304.1,3401.0,9
7,925.2,0,9,1,148.9,2601.0,6
6,652.1,4,6,3,59.38,2345.0,4
10,1433.0,8,13,2,185.2,5057.0,6
4,881.0,5,7,2,288.4,2492.0,5
3,963.7,0,8,1,141.1,2650.0,4
3,550.6,4,7,2,143.2,3256.0,5
4,1065.0,0,10,2,47.82,1904.0,5
5,1025.0,4,10,2,111.5,3293.0,4
6,938.6,0,8,2,83.8,1989.0,4
9,681.3,5,6,1,30.62,3698.0,4
8,1043.0,0,10,2,19.55,1808.0,7
3,633.1,2,6,1,80.53,2659.0,8
6,600.1,4,8,2,53.32,2695.0,4
4,1083.0,7,9,2,175.3,2915.0,3
6,641.0,3,10,2,44.61,3963.0,7
6,460.8,2,4,2,252.4,3246.0,6
8,1581.0,9,14,2,220.7,3469.0,5
0,1037.0,0,9,1,177.6,576.5,10
7,828.2,8,7,1,222.4,2245.0,5
8,760.2,5,8,2,336.6,3782.0,6
3,523.4,2,6,2,107.1,2524.0,5
7,478.6,3,6,3,85.7,2685.0,3
7,747.8,5,6,3,61.98,1692.0,11
8,789.3,0,9,1,102.2,3644.0,3
12,1472.0,13,12,3,250.6,4718.0,9
4,352.0,5,6,3,34.26,2862.0,3
7,771.0,4,9,2,38.32,3795.0,5
9,1120.0,4,11,2,86.81,2233.0,9
5,905.9,5,8,2,235.6,3462.0,3
5,794.4,7,10,3,86.22,2934.0,5
4,724.6,3,8,2,37.08,2842.0,9
5,537.9,2,7,1,148.8,3765.0,13
7,496.4,4,8,3,91.93,2366.0,4
7,853.8,5,8,3,180.8,2749.0,4
0,837.6,6,7,3,37.44,404.9,5
5,880.4,6,7,3,277.6,2520.0,3
5,546.8,0,5,1,108.7,2932.0,5
6,717.4,0,8,1,43.1,4396.0,4
3,695.2,3,6,2,182.6,1869.0,7
5,573.8,0,5,1,97.88,2778.0,3
7,1157.0,8,12,3,152.1,3127.0,9
4,1706.0,16,13,3,299.3,2921.0,3
3,946.7,6,7,3,189.9,1132.0,2
2,921.1,4,6,1,65.73,4044.0,4
5,1197.0,9,11,3,172.0,1617.0,5
5,758.5,6,5,3,19.8,2342.0,5
3,869.8,0,7,2,292.7,1860.0,3
6,1128.0,8,13,3,125.3,3099.0,4
8,497.6,4,5,3,39.26,2298.0,6
4,897.5,6,7,1,176.1,3078.0,4
5,726.9,0,9,1,103.4,4577.0,7
6,566.2,0,6,1,82.38,2222.0,5
6,847.4,0,9,2,69.37,3049.0,6
3,1122.0,5,10,3,59.62,3315.0,4
4,621.3,3,7,2,66.79,3828.0,3
5,841.1,5,10,2,191.6,2626.0,6
9,617.5,4,6,4,303.2,2288.0,5
7,1234.0,6,10,2,140.7,3090.0,6
1,723.0,6,6,2,196.0,2376.0,4
5,556.0,6,8,3,76.91,2864.0,5
4,660.9,3,7,2,55.59,1426.0,4
4,1730.0,13,12,2,531.0,5969.0,6
9,789.4,5,9,2,236.7,3006.0,4
3,712.1,4,5,2,150.8,3173.0,5
7,395.4,3,7,3,45.06,2467.0,5
9,491.0,0,5,1,70.55,3931.0,9
5,1161.0,7,13,2,389.4,2072.0,4
6,522.2,3,5,2,94.21,3677.0,7
3,461.8,4,7,2,185.0,3249.0,3
4,1135.0,8,7,2,295.1,1479.0,6
4,714.4,0,6,1,80.61,2138.0,8
6,775.4,4,8,3,154.8,2964.0,8
1,747.1,7,7,3,160.4,3164.0,6
6,864.9,9,9,1,288.7,3243.0,6
4,1066.0,8,8,3,101.6,2409.0,11
4,605.1,3,5,1,128.2,3245.0,4
5,1558.0,7,15,2,167.3,2941.0,4
2,454.6,2,6,2,135.1,3965.0,8
7,1585.0,9,16,2,233.8,3118.0,8
6,687.6,4,9,2,111.7,4055.0,5
3,563.7,7,8,2,141.3,3222.0,6
5,517.5,3,8,2,158.8,3461.0,7
7,528.9,5,7,3,277.7,3664.0,6
5,576.5,3,5,1,311.0,2640.0,4
4,761.0,0,8,2,108.1,1943.0,4
1,343.7,3,5,2,19.14,315.6,3
5,683.5,0,6,2,93.26,3760.0,3
2,458.9,3,5,1,137.6,3087.0,5
4,714.4,4,7,2,174.7,5346.0,7
5,425.4,4,6,2,39.9,1823.0,8
4,560.3,3,6,3,219.7,3218.0,14
1,1108.0,0,11,1,191.3,3409.0,5
5,1016.0,4,9,2,53.43,3279.0,3
6,715.0,4,7,3,60.68,3137.0,6
8,850.3,0,8,2,69.53,1904.0,6
3,472.1,0,6,2,243.3,3554.0,8
4,561.9,1,4,2,80.31,2818.0,5
7,1047.0,10,9,2,234.2,3397.0,6
4,812.7,5,8,2,102.8,4096.0,3
5,799.2,0,8,1,49.76,3666.0,5
4,591.0,4,6,2,48.41,1699.0,6
2,439.9,3,5,2,15.1,870.1,2
2,1100.0,9,10,3,311.9,3518.0,4
5,601.9,5,8,3,62.59,4007.0,4
5,872.0,0,8,1,63.36,2022.0,5
5,474.0,4,6,2,159.4,4150.0,10
6,587.4,5,8,2,117.9,2966.0,9
6,717.2,4,9,2,164.7,1727.0,6
8,799.9,6,7,2,355.9,2769.0,8
5,952.6,0,8,1,183.9,4120.0,11
7,886.8,4,11,2,130.6,4887.0,6
3,641.6,2,5,2,87.48,2960.0,3
8,811.4,7,8,2,311.3,2783.0,3
2,1111.0,0,11,2,519.5,1023.0,17
1,745.4,4,10,2,181.3,2239.0,6
3,626.9,5,5,2,199.7,3170.0,2
2,370.5,3,7,5,39.87,2716.0,6
5,736.1,3,6,2,61.18,3797.0,6
5,896.5,4,9,2,187.0,4331.0,5
6,1860.0,12,14,3,326.0,2410.0,3
4,775.8,0,7,3,52.54,2173.0,7
3,762.5,4,6,2,391.8,3017.0,4
7,760.0,0,8,1,94.07,2782.0,4
1,445.8,2,6,2,136.1,3002.0,6
1,601.8,4,6,3,78.78,2281.0,8
3,796.8,4,8,2,172.7,2097.0,9
4,913.6,5,9,2,166.1,3025.0,4
6,1279.0,5,8,3,111.3,2825.0,5
8,1389.0,0,13,3,201.3,2287.0,4
3,626.8,3,6,2,141.9,877.9,5
7,587.7,5,10,3,90.97,2821.0,11
3,714.5,3,7,2,234.8,3668.0,4
0,514.7,5,7,3,74.98,1747.0,6
3,627.7,0,6,2,170.0,2158.0,6
7,793.9,6,7,2,82.11,1893.0,5
2,703.6,6,6,2,61.39,2997.0,4
5,618.2,2,7,2,112.9,3434.0,5
5,1165.0,7,13,2,188.0,3363.0,4
4,608.2,4,6,2,116.7,3450.0,7
8,866.5,5,10,2,150.8,3346.0,8
0,466.4,4,6,2,345.4,2629.0,10
5,802.2,5,8,2,14.16,2546.0,4
3,993.2,3,7,2,113.1,2440.0,6
3,989.1,3,9,1,224.9,2631.0,5
10,832.2,3,6,2,188.1,1981.0,5
7,840.4,4,10,2,314.6,5055.0,7
4,895.5,0,8,1,61.0,2822.0,7
6,941.5,6,8,2,209.5,2984.0,5
0,2416.0,0,27,3,464.8,1645.0,10
4,1096.0,7,9,3,137.1,2018.0,5
8,812.5,4,7,2,251.1,2389.0,5
5,398.6,2,6,2,103.3,2906.0,3
9,564.0,0,6,1,114.3,2261.0,6
4,519.8,6,7,3,26.22,2615.0,3
3,750.7,6,9,3,207.4,3215.0,7
